Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,customer_answered_call,customer_response_time,customer_availability,visitor_pass_status,society_security_level,gate_wait_time,driver_status,previous_failed_deliveries,address_confidence,preferred_delivery_slot,estimated_arrival_delay,driver_experience,delivery_failure
39,5.0,2022-03-15,14:20:00,14:35:00,Cloudy,High ,motorcycle ,Urban ,155,,,,,,,,,,,,,
36,4.7,2022-02-13,11:25:00,11:30:00,Sandstorms,High ,scooter ,Urban ,130,,,,,,,,,,,,,
34,4.4,2022-03-01,15:45:00,16:00:00,Windy,Medium ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
28,4.1,2022-04-02,19:15:00,19:25:00,Windy,Jam ,motorcycle ,Metropolitian ,190,,,,,,,,,,,,,
29,4.7,2022-03-18,00:00:00,00:15:00,Fog,Low ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
25,5.0,2022-03-18,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
31,4.3,2022-04-06,22:15:00,22:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
37,4.5,2022-03-09,23:50:00,23:55:00,Fog,Low ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
34,4.5,2022-03-30,08:30:00,08:40:00,Windy,Low ,motorcycle ,Other,20,,,,,,,,,,,,,
27,4.5,2022-03-18,22:35:00,22:50:00,Stormy,Low ,scooter ,Other,85,,,,,,,,,,,,,
39,4.6,2022-03-15,17:40:00,17:45:00,Stormy,Medium ,scooter ,Urban ,26,,,,,,,,,,,,,
39,4.9,2022-03-26,23:10:00,23:20:00,Fog,Low ,scooter ,Other,90,,,,,,,,,,,,,
24,4.6,2022-03-20,23:50:00,00:00:00,Stormy,Low ,scooter ,Metropolitian ,65,,,,,,,,,,,,,
25,4.5,2022-03-31,23:30:00,23:35:00,Sandstorms,Low ,scooter ,Urban ,80,,,,,,,,,,,,,
34,4.8,2022-03-30,11:45:00,11:55:00,Sandstorms,High ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
26,4.9,2022-04-03,08:30:00,08:35:00,Stormy,Low ,scooter ,Urban ,70,,,,,,,,,,,,,
39,4.2,2022-02-11,11:50:00,11:55:00,Windy,High ,van,Metropolitian ,170,,,,,,,,,,,,,
38,4.6,2022-03-20,17:15:00,17:30:00,Windy,Medium ,van,Metropolitian ,125,,,,,,,,,,,,,
30,4.7,2022-02-17,18:30:00,18:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
29,4.7,2022-03-29,17:25:00,17:35:00,Cloudy,Medium ,scooter ,Urban ,130,,,,,,,,,,,,,
39,3.8,2022-03-20,20:15:00,20:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,220,,,,,,,,,,,,,
34,4.7,2022-03-10,22:55:00,23:10:00,Stormy,Low ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
34,4.9,2022-03-19,10:30:00,10:35:00,Windy,Low ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
31,4.1,2022-03-11,21:00:00,21:05:00,Cloudy,Jam ,van,Metropolitian ,185,,,,,,,,,,,,,
35,4.9,2022-03-30,21:45:00,22:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,34,,,,,,,,,,,,,
35,4.2,2022-03-15,16:50:00,17:00:00,Stormy,Medium ,scooter ,Metropolitian ,160,,,,,,,,,,,,,
31,4.6,2022-03-17,09:15:00,09:20:00,Fog,Low ,scooter ,Metropolitian ,17,,,,,,,,,,,,,
23,4.6,2022-03-03,15:15:00,15:20:00,Fog,Medium ,motorcycle ,Urban ,70,,,,,,,,,,,,,
30,3.8,2022-03-12,19:15:00,19:30:00,Windy,Jam ,scooter ,Metropolitian ,165,,,,,,,,,,,,,
25,4.9,2022-03-20,22:00:00,22:05:00,Windy,Jam ,scooter ,Metropolitian ,115,,,,,,,,,,,,,
20,4.9,2022-04-04,23:25:00,23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
34,5.0,2022-03-26,22:10:00,22:15:00,Stormy,Low ,scooter ,Urban ,120,,,,,,,,,,,,,
33,5.0,2022-03-07,08:10:00,08:25:00,Sunny,Low ,scooter ,Urban ,65,,,,,,,,,,,,,
26,2.8,2022-04-02,22:45:00,22:50:00,Sunny,Low ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
15,1.0,2022-03-09,NaN ,09:10:00,,NaN ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
22,4.7,2022-02-11,11:30:00,11:35:00,Fog,High ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
25,4.7,2022-03-17,09:15:00,09:20:00,Sandstorms,Low ,motorcycle ,Urban ,80,,,,,,,,,,,,,
30,4.7,2022-03-28,21:00:00,21:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
20,4.9,2022-03-08,23:00:00,23:15:00,Sunny,Low ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
37,4.8,2022-03-11,08:55:00,09:05:00,Sandstorms,Low ,van,Metropolitian ,130,,,,,,,,,,,,,
29,4.9,2022-04-03,08:55:00,09:10:00,Fog,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
35,4.6,2022-03-30,10:50:00,11:00:00,Fog,Low ,van,Urban ,80,,,,,,,,,,,,,
23,4.8,2022-03-14,19:40:00,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
31,4.0,2022-03-17,19:50:00,20:05:00,Stormy,Jam ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
22,4.5,2022-03-03,21:20:00,21:30:00,Fog,Jam ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
26,4.5,2022-02-17,21:55:00,22:10:00,Sandstorms,Jam ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
39,4.7,2022-03-02,22:45:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
22,4.8,2022-04-01,09:35:00,09:50:00,Sunny,Low ,van,Urban ,100,,,,,,,,,,,,,
39,4.9,2022-03-05,10:50:00,11:00:00,Sunny,Low ,van,Metropolitian ,80,,,,,,,,,,,,,
24,5.0,2022-03-15,09:50:00,10:00:00,Sandstorms,Low ,motorcycle ,Other,70,,,,,,,,,,,,,
33,4.7,2022-04-03,20:15:00,20:20:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
24,4.0,2022-03-26,08:50:00,09:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
20,4.9,2022-03-12,22:25:00,22:35:00,Cloudy,Low ,motorcycle ,Urban ,105,,,,,,,,,,,,,
34,4.9,2022-03-29,23:20:00,23:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
38,4.5,2022-03-30,21:45:00,21:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,26,,,,,,,,,,,,,
21,4.8,2022-03-16,21:50:00,22:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,115,,,,,,,,,,,,,
24,4.8,2022-02-13,23:45:00,00:00:00,Fog,Low ,van,Metropolitian ,55,,,,,,,,,,,,,
38,4.4,2022-03-31,18:10:00,18:15:00,Fog,Medium ,scooter ,Urban ,210,,,,,,,,,,,,,
34,4.0,2022-03-13,18:45:00,18:50:00,Fog,Medium ,motorcycle ,Metropolitian ,33,,,,,,,,,,,,,
38,4.1,2022-03-11,08:40:00,08:45:00,Stormy,Low ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
34,5.0,2022-03-23,18:40:00,18:50:00,Cloudy,Medium ,scooter ,Metropolitian ,210,,,,,,,,,,,,,
39,4.1,2022-04-05,11:10:00,11:25:00,Sandstorms,High ,motorcycle ,Semi-Urban ,230,,,,,,,,,,,,,
37,5.0,2022-03-31,23:15:00,23:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
37,4.7,2022-04-01,09:20:00,09:30:00,Fog,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
30,4.6,2022-03-29,20:35:00,20:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
31,4.9,2022-03-13,11:40:00,11:55:00,Sandstorms,High ,motorcycle ,Urban ,185,,,,,,,,,,,,,
37,4.6,2022-03-28,18:25:00,18:30:00,Cloudy,Medium ,van,Urban ,80,,,,,,,,,,,,,
20,4.9,2022-04-01,11:20:00,11:25:00,Sandstorms,High ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
39,5.0,2022-02-11,21:00:00,21:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
33,4.9,2022-03-13,21:50:00,22:05:00,Windy,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
26,4.9,2022-03-17,11:25:00,11:30:00,Sandstorms,High ,motorcycle ,Other,110,,,,,,,,,,,,,
29,4.7,2022-03-01,17:35:00,17:45:00,Windy,Medium ,scooter ,Metropolitian ,105,,,,,,,,,,,,,
35,4.3,2022-02-15,17:25:00,17:40:00,Sandstorms,Medium ,scooter ,Urban ,160,,,,,,,,,,,,,
36,4.2,2022-03-31,20:25:00,20:30:00,Windy,Jam ,motorcycle ,Metropolitian ,210,,,,,,,,,,,,,
22,4.6,2022-03-21,09:00:00,09:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
33,4.6,2022-02-12,17:30:00,17:40:00,Windy,Medium ,van,Metropolitian ,150,,,,,,,,,,,,,
27,4.5,2022-03-08,17:15:00,17:20:00,Stormy,Medium ,motorcycle ,Urban ,80,,,,,,,,,,,,,
22,4.1,2022-03-08,21:20:00,21:35:00,Cloudy,Jam ,scooter ,Metropolitian ,220,,,,,,,,,,,,,
35,4.5,2022-03-17,15:20:00,15:30:00,Stormy,Medium ,motorcycle ,Urban ,140,,,,,,,,,,,,,
24,4.8,2022-02-17,14:25:00,14:30:00,Windy,High ,scooter ,Urban ,90,,,,,,,,,,,,,
37,4.7,2022-03-15,16:55:00,17:10:00,Fog,Medium ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
22,5.0,2022-03-20,19:45:00,19:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
23,3.5,2022-03-10,23:40:00,23:45:00,Sunny,Low ,scooter ,Metropolitian ,205,,,,,,,,,,,,,
31,4.6,2022-03-21,19:50:00,20:05:00,Fog,Jam ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
25,4.7,2022-03-30,20:50:00,21:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
31,4.8,2022-04-05,11:20:00,11:25:00,Cloudy,High ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
32,4.7,2022-03-02,18:50:00,18:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,200,,,,,,,,,,,,,
26,4.7,2022-03-30,21:45:00,21:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
20,4.8,2022-03-28,15:20:00,15:30:00,Fog,Medium ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
34,4.7,2022-03-31,21:15:00,21:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
34,4.9,2022-03-31,23:50:00,23:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
25,4.9,2022-03-07,08:45:00,08:50:00,Cloudy,Low ,motorcycle ,Urban ,18,,,,,,,,,,,,,
32,4.9,2022-03-24,23:00:00,23:05:00,Sunny,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
34,4.6,2022-04-01,18:40:00,18:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
36,4.6,2022-03-16,22:35:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
29,4.6,2022-03-02,22:45:00,23:00:00,Windy,Low ,motorcycle ,Urban ,16,,,,,,,,,,,,,
31,4.8,2022-03-18,20:35:00,20:45:00,Fog,Jam ,motorcycle ,Metropolitian ,240,,,,,,,,,,,,,
28,5.0,2022-03-27,00:00:00,00:15:00,Fog,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
37,4.1,2022-03-13,23:55:00,00:10:00,Windy,Low ,motorcycle ,Urban ,105,,,,,,,,,,,,,
26,4.7,2022-03-14,18:35:00,18:50:00,Stormy,Medium ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
33,5.0,2022-03-24,11:10:00,11:15:00,Fog,High ,motorcycle ,Metropolitian ,190,,,,,,,,,,,,,
20,2.6,2022-04-02,23:00:00,23:10:00,Sunny,Low ,scooter ,Urban ,34,,,,,,,,,,,,,
33,4.8,2022-03-13,08:55:00,09:05:00,Windy,Low ,scooter ,Metropolitian ,100,,,,,,,,,,,,,
29,4.3,2022-03-12,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
33,4.4,2022-03-20,17:15:00,17:25:00,Cloudy,Medium ,scooter ,Metropolitian ,220,,,,,,,,,,,,,
21,4.3,2022-03-02,20:00:00,20:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
35,4.8,2022-03-14,18:10:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,245,,,,,,,,,,,,,
34,4.6,2022-03-18,17:20:00,17:35:00,Cloudy,Medium ,motorcycle ,Other,220,,,,,,,,,,,,,
22,4.8,2022-03-05,18:25:00,18:40:00,Fog,Medium ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
35,4.9,2022-04-01,18:30:00,18:40:00,Windy,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
26,5.0,2022-04-02,18:30:00,18:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
22,4.8,2022-03-16,17:35:00,17:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
21,4.7,2022-02-15,20:55:00,21:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
30,4.8,2022-04-02,20:45:00,20:50:00,Sunny,Jam ,motorcycle ,Other,105,,,,,,,,,,,,,
34,4.1,2022-03-01,13:50:00,14:00:00,Sandstorms,High ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
28,4.8,2022-04-02,22:50:00,23:05:00,Fog,Low ,scooter ,Metropolitian ,120,,,,,,,,,,,,,
25,4.6,2022-03-01,16:35:00,16:40:00,Fog,Medium ,motorcycle ,Metropolitian ,13,,,,,,,,,,,,,
29,4.6,2022-03-17,08:15:00,08:25:00,Sunny,Low ,motorcycle ,Urban ,50,,,,,,,,,,,,,
34,4.7,2022-02-17,19:40:00,19:50:00,Fog,Jam ,motorcycle ,Urban ,145,,,,,,,,,,,,,
30,4.9,2022-03-24,10:25:00,10:30:00,Sunny,Low ,motorcycle ,Metropolitian ,22,,,,,,,,,,,,,
21,4.7,2022-03-20,00:00:00,00:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,20,,,,,,,,,,,,,
35,4.4,2022-03-12,20:15:00,20:25:00,Fog,Jam ,scooter ,Metropolitian ,195,,,,,,,,,,,,,
35,5.0,2022-03-07,08:20:00,08:25:00,Windy,Low ,scooter ,Urban ,115,,,,,,,,,,,,,
24,4.9,2022-03-15,17:10:00,17:15:00,Windy,Medium ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
38,4.8,2022-03-16,22:25:00,22:35:00,Sandstorms,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
31,4.8,2022-03-11,21:50:00,21:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,23,,,,,,,,,,,,,
24,4.9,2022-03-15,20:30:00,20:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
37,5.0,2022-03-12,22:25:00,22:35:00,Stormy,Low ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
38,4.4,2022-03-06,19:30:00,19:45:00,Windy,Jam ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
30,4.3,2022-04-01,08:35:00,08:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
37,4.9,2022-03-21,23:50:00,23:55:00,Fog,Low ,motorcycle ,Other,80,,,,,,,,,,,,,
31,4.9,2022-03-14,23:45:00,23:50:00,Stormy,Low ,scooter ,Urban ,80,,,,,,,,,,,,,
39,4.2,2022-03-11,23:45:00,00:00:00,Windy,Low ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
20,4.6,2022-02-16,18:35:00,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
35,5.0,2022-03-21,14:50:00,15:05:00,Sunny,High ,scooter ,Urban ,110,,,,,,,,,,,,,
20,4.5,2022-02-15,09:40:00,09:45:00,Fog,Low ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
39,4.9,2022-03-21,10:10:00,10:25:00,Sunny,Low ,motorcycle ,Urban ,110,,,,,,,,,,,,,
38,5.0,2022-02-12,23:55:00,00:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
31,4.8,2022-03-24,15:20:00,15:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
22,5.0,2022-03-09,20:15:00,20:25:00,Fog,Jam ,motorcycle ,Urban ,120,,,,,,,,,,,,,
38,5.0,2022-02-13,16:10:00,16:25:00,Sunny,Medium ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
38,4.9,2022-03-25,23:00:00,23:05:00,Stormy,Low ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
38,4.7,2022-02-13,17:50:00,18:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
26,4.5,2022-03-11,14:45:00,15:00:00,Sunny,High ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
35,4.8,2022-03-11,19:55:00,20:10:00,Sunny,Jam ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
24,4.8,2022-03-09,16:35:00,16:45:00,Fog,Medium ,scooter ,Metropolitian ,85,,,,,,,,,,,,,
28,4.7,2022-02-11,08:45:00,09:00:00,Stormy,Low ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
37,4.6,2022-03-29,21:10:00,21:15:00,Stormy,Jam ,scooter ,Metropolitian ,150,,,,,,,,,,,,,
35,4.9,2022-04-06,00:00:00,00:15:00,Stormy,Low ,scooter ,Urban ,85,,,,,,,,,,,,,
24,4.9,2022-02-12,18:10:00,18:15:00,Sunny,Medium ,van,Metropolitian ,85,,,,,,,,,,,,,
27,5.0,2022-03-01,17:30:00,17:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
22,4.7,2022-03-08,21:55:00,22:05:00,Windy,Jam ,motorcycle ,Urban ,180,,,,,,,,,,,,,
30,4.8,2022-03-13,11:25:00,11:40:00,Cloudy,High ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
24,4.8,2022-03-17,08:25:00,08:35:00,Sandstorms,Low ,motorcycle ,Urban ,50,,,,,,,,,,,,,
33,4.4,2022-03-19,20:45:00,20:55:00,Windy,Jam ,motorcycle ,Urban ,200,,,,,,,,,,,,,
35,5.0,2022-03-27,20:15:00,20:30:00,Fog,Jam ,scooter ,Metropolitian ,185,,,,,,,,,,,,,
34,4.6,2022-03-13,23:35:00,23:40:00,Cloudy,Low ,motorcycle ,Urban ,90,,,,,,,,,,,,,
34,4.6,2022-02-14,20:10:00,20:20:00,Fog,Jam ,motorcycle ,Metropolitian ,270,,,,,,,,,,,,,
36,4.8,2022-03-10,17:45:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
38,4.6,2022-04-05,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Urban ,140,,,,,,,,,,,,,
36,4.6,2022-02-14,20:40:00,20:55:00,Fog,Jam ,motorcycle ,Metropolitian ,41,,,,,,,,,,,,,
36,4.4,2022-02-18,17:45:00,18:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
26,4.9,2022-02-16,17:40:00,17:50:00,Cloudy,Medium ,scooter ,Metropolitian ,170,,,,,,,,,,,,,
23,4.8,2022-03-30,12:20:00,12:35:00,Stormy,High ,scooter ,Urban ,60,,,,,,,,,,,,,
23,4.5,2022-03-23,19:00:00,19:05:00,Sunny,Medium ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
30,4.8,2022-03-04,20:15:00,20:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,26,,,,,,,,,,,,,
31,4.6,2022-03-06,23:50:00,00:00:00,Windy,Low ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
29,4.0,2022-03-20,17:25:00,17:30:00,Fog,Medium ,motorcycle ,Urban ,160,,,,,,,,,,,,,
32,4.9,2022-03-21,10:15:00,10:25:00,Fog,Low ,motorcycle ,Urban ,140,,,,,,,,,,,,,
29,4.8,2022-03-03,08:15:00,08:30:00,Sandstorms,Low ,scooter ,Metropolitian ,11,,,,,,,,,,,,,
22,4.8,2022-02-15,19:30:00,19:45:00,Sunny,Jam ,van,Metropolitian ,90,,,,,,,,,,,,,
37,4.7,2022-03-03,17:25:00,17:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
25,4.9,2022-03-10,00:00:00,00:15:00,Stormy,Low ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
35,4.7,2022-03-31,22:50:00,22:55:00,Stormy,Low ,motorcycle ,Urban ,140,,,,,,,,,,,,,
32,4.7,2022-03-14,17:55:00,18:05:00,Sandstorms,Medium ,motorcycle ,Urban ,140,,,,,,,,,,,,,
29,4.3,2022-03-26,20:55:00,21:10:00,Sunny,Jam ,motorcycle ,Metropolitian ,260,,,,,,,,,,,,,
32,4.6,2022-03-15,16:50:00,17:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
27,4.5,2022-03-04,22:25:00,22:30:00,Sunny,Low ,motorcycle ,Urban ,145,,,,,,,,,,,,,
32,4.8,2022-04-04,21:45:00,21:50:00,Fog,Jam ,motorcycle ,Metropolitian ,265,,,,,,,,,,,,,
22,4.8,2022-02-11,22:35:00,22:40:00,Fog,Low ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
27,4.6,2022-03-17,18:55:00,19:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
20,4.8,2022-02-11,16:25:00,16:30:00,Sunny,Medium ,scooter ,Urban ,80,,,,,,,,,,,,,
29,4.7,2022-03-14,20:45:00,20:55:00,Stormy,Jam ,van,Urban ,85,,,,,,,,,,,,,
34,4.8,2022-03-07,20:50:00,20:55:00,Fog,Jam ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
39,4.5,2022-04-01,18:45:00,18:55:00,Windy,Medium ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
25,4.6,2022-03-16,18:40:00,18:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
34,4.7,2022-03-23,19:00:00,19:15:00,Fog,Medium ,motorcycle ,Metropolitian ,170,,,,,,,,,,,,,
28,4.5,2022-03-12,17:35:00,17:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
25,4.9,2022-02-16,21:45:00,21:55:00,Fog,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
32,4.8,2022-04-01,23:30:00,23:45:00,Sunny,Low ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
34,4.5,2022-04-01,17:35:00,17:40:00,Sunny,Medium ,motorcycle ,Urban ,105,,,,,,,,,,,,,
27,4.7,2022-02-18,21:00:00,21:15:00,Sandstorms,Jam ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
35,4.9,2022-02-15,22:50:00,22:55:00,Cloudy,Low ,motorcycle ,Urban ,140,,,,,,,,,,,,,
39,5.0,2022-03-08,17:50:00,18:05:00,Fog,Medium ,van,Metropolitian ,160,,,,,,,,,,,,,
27,4.9,2022-04-01,21:25:00,21:35:00,Fog,Jam ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
39,4.8,2022-03-10,20:10:00,20:25:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,,,,,,,,,,,,,
33,4.9,2022-03-17,13:50:00,13:55:00,Fog,High ,van,Metropolitian ,130,,,,,,,,,,,,,
34,3.8,2022-03-04,20:20:00,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
33,3.5,2022-03-31,21:55:00,22:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,42,,,,,,,,,,,,,
28,4.0,2022-03-27,21:15:00,21:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
27,4.7,2022-03-26,18:00:00,18:05:00,Fog,Medium ,motorcycle ,Urban ,140,,,,,,,,,,,,,
34,4.6,2022-02-11,18:55:00,19:10:00,Cloudy,Medium ,van,Metropolitian ,75,,,,,,,,,,,,,
22,5.0,2022-03-10,20:30:00,20:40:00,Fog,Jam ,scooter ,Urban ,155,,,,,,,,,,,,,
29,4.9,2022-04-02,18:55:00,19:00:00,Sunny,Medium ,scooter ,Urban ,80,,,,,,,,,,,,,
38,4.6,2022-03-23,22:45:00,22:50:00,Stormy,Low ,motorcycle ,Urban ,120,,,,,,,,,,,,,
36,3.6,2022-03-29,20:55:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
33,4.9,2022-03-27,17:50:00,17:55:00,Sunny,Medium ,van,Urban ,110,,,,,,,,,,,,,
28,4.0,2022-03-20,20:15:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,220,,,,,,,,,,,,,
20,4.8,2022-03-03,18:15:00,18:20:00,Windy,Medium ,scooter ,Urban ,115,,,,,,,,,,,,,
21,4.7,2022-03-11,18:00:00,18:15:00,Sandstorms,Medium ,motorcycle ,Other,115,,,,,,,,,,,,,
36,4.6,2022-03-16,18:00:00,18:15:00,Cloudy,Medium ,scooter ,Metropolitian ,180,,,,,,,,,,,,,
25,4.9,2022-04-03,18:40:00,18:50:00,Cloudy,Medium ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
27,4.8,2022-02-14,21:55:00,22:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,225,,,,,,,,,,,,,
20,4.7,2022-02-17,00:00:00,00:10:00,Sandstorms,Low ,scooter ,Metropolitian ,90,,,,,,,,,,,,,
28,4.9,2022-03-12,19:10:00,19:15:00,Windy,Jam ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
29,4.8,2022-03-06,23:45:00,00:00:00,Fog,Low ,scooter ,Other,105,,,,,,,,,,,,,
29,4.5,2022-03-15,15:15:00,15:20:00,Cloudy,Medium ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
34,3.6,2022-03-25,21:25:00,21:30:00,Stormy,Jam ,motorcycle ,Urban ,41,,,,,,,,,,,,,
26,4.1,2022-04-06,17:40:00,17:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
27,4.4,2022-03-18,20:30:00,20:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
